# Simulated random data file for batch processing
# timestamp: 2022-04-10 14:27:47
# JAH
# ------------------------

"var_x","var_y"
0.881937792990357,0.457128622801974
0.943024186883122,0.474149015266448
0.235732061089948,0.0385453135240823
0.0586561313830316,0.98418168653734
0.454225045861676,0.191375948721543
0.254956093383953,0.696142502594739
0.217581005068496,0.579765759408474
0.76158827659674,0.442075056489557
0.77318351319991,0.726515421178192
0.253813896561041,0.673058445798233
0.768690343247727,0.0216520885005593
0.0166544739622623,0.0508550724480301
0.823667366756126,0.957056272542104
0.992959283757955,0.431316898670048
0.113836841192096,0.364540508715436
0.993611086159945,0.703558741603047
0.630131430923939,0.769528931705281
0.441793530248106,0.132942659547552
0.192776664858684,0.919440662954003
0.576087585883215,0.779191251378506
0.487148923333734,0.577970751561224
0.528741025365889,0.491718863369897
0.00795318186283112,0.957340506603941
0.370845122262836,0.687532365787774
0.993585143703967,0.365631743799895
0.145004919497296,0.122575125657022
0.720760795520619,0.52489529713057
0.391026699915528,0.360269768629223
0.123352258466184,0.508293569320813
0.415848433505744,0.497357890475541
0.032767181750387,0.713891827268526
0.892767484299839,0.593915252480656
0.536722874967381,0.787572317756712
0.0377958591561764,0.754026469774544
0.753108115168288,0.603518642950803
0.626412646379322,0.222656537545845
0.596299982862547,0.61199815152213
