# Simulated random data file for batch processing
# timestamp: 2022-04-10 14:27:47
# JAH
# ------------------------

"var_x","var_y"
0.914331921609119,0.965597658185288
0.974231916014105,0.483167932368815
0.368185279890895,0.972386133624241
0.79855556646362,0.446908933809027
0.632666409946978,0.594001658959314
0.342611146625131,0.454797776183113
0.306825256207958,0.453346830094233
0.313759364886209,0.41182745131664
0.213411270175129,0.149801481049508
0.0440917303785682,0.0782870152033865
0.318535418016836,0.140002398053184
0.66010009450838,0.783267685212195
0.690505929291248,0.962486784905195
0.802621313370764,0.493731744354591
0.23357224650681,0.373072122456506
0.882458283333108,0.786870144074783
0.730761392042041,0.627093782182783
0.0618412394542247,0.440289763035253
0.116733490023762,0.310094135580584
0.671121911145747,0.211143305292353
0.243905517272651,0.750847147777677
0.933131287340075,0.0577729167416692
0.881148986052722,0.947835453087464
0.0756730812136084,0.790265322895721
0.41544776246883,0.802174828248098
0.542275319807231,0.800209206296131
0.946923439390957,0.197719823569059
0.921052719466388,0.693945941748098
0.290894562145695,0.27813843707554
0.217396545689553,0.258450985653326
0.162173195043579,0.467815291834995
0.82255970267579,0.445151856867597
0.616312101017684,0.0501006068661809
0.946026931982487,0.412553497590125
0.868065326940268,0.987734145484865
0.229740454116836,0.466646447312087
0.231856137048453,0.84116557566449
0.401314155664295,0.735442663310096
0.481758299982175,0.0323693996760994
0.0624688095413148,0.42301513790153
0.970282674068585,0.711221277248114
0.559190951520577,0.14248995971866
0.29057083488442,0.138766274321824
0.507086251396686,0.86922729597427
0.830648580566049,0.0674326149746776
0.355012234766036,0.42201092117466
0.710470641264692,0.696748279035091
0.235377083299682,0.782709397608414
0.0891173367854208,0.302866516634822
0.754580829059705,0.893307604594156
0.992466310039163,0.806510353460908
0.492923700017855,0.690619360655546
0.710812255507335,0.641478428384289
0.191458336543292,0.481811907608062
0.808487561997026,0.562742797890678
0.408383979927748,0.78448080806993
0.341188986087218,0.503320700256154
0.830988871632144,0.32686499808915
0.969039465999231,0.130643547512591
0.63127094018273,0.585294845979661
0.0827362576965243,0.387403688626364
0.757952038664371,0.378908200422302
0.894514462910593,0.967587226768956
0.607295006047934,0.131941001862288
0.235204128082842,0.563194366171956
0.911732667125762,0.88954328163527
0.462964464677498,0.128672692924738
0.412043276941404,0.475983429700136
0.793351342901587,0.251046486664563
0.277258324902505,0.0371237751096487
0.507255632895976,0.21644112165086
0.417463383637369,0.0527396153192967
0.870053963270038,0.818445079261437
0.714215359883383,0.0931218471378088
0.310895617352799,0.665343767730519
0.544681929517537,0.038594247540459
0.479704515775666,0.601931853219867
0.499149902258068,0.824628069996834
0.879918715450913,0.891598496818915
0.898565841140226,0.945745958015323
0.586785251274705,0.43131065624766
0.244533439166844,0.840765062486753
0.753534607123584,0.428435676731169
0.114428988657892,0.513936649076641
0.339057378470898,0.338133600307629
0.729645274812356,0.327663915697485
0.0330412108451128,0.105901668313891
0.0886659745592624,0.235751696163788
0.436506516067311,0.800807512830943
0.373659969540313,0.472544725518674
0.656550920102745,0.91009690403007
0.437461260706186,0.290875057457015
0.204678192269057,0.716873400844634
0.542024909052998,0.606992312241346
0.969571633497253,0.87428297358565
0.434815202606842,0.68234367412515
