# Simulated random data file for batch processing
# timestamp: 2022-04-10 14:27:47
# JAH
# ------------------------

"var_x","var_y"
0.193097823765129,0.773504198761657
0.567734504584223,0.619559885468334
0.653914623660967,0.94188752095215
0.324420469114557,0.92442486109212
0.991584707284346,0.301618872676045
0.235718050971627,0.845166120678186
0.547948153456673,0.201491723069921
0.853689737152308,0.822609464172274
0.520524809835479,0.156885637901723
0.0254598048049957,0.511124864220619
0.517367295688018,0.953242191812024
0.0945979850366712,0.289511285023764
0.717418343527243,0.0623385885264724
0.292851139558479,0.207113431533799
0.641981212887913,0.586063920287415
0.420923287980258,0.399520018370822
0.460757138906047,0.45130524225533
0.933045760029927,0.5244719251059
0.486100783571601,0.963735450292006
0.457945062080398,0.154388301772997
0.922532387077808,0.172623138409108
0.989397724624723,0.960474346531555
0.0713609086815268,0.280023857252672
0.837683156598359,0.0388100452255458
0.0328302553389221,0.52476131496951
0.530798313673586,0.460152249550447
0.417339261155576,0.306307450635359
0.200234868563712,0.405655752401799
0.765893840231001,0.626537462929264
0.971903124125674,0.714203033363447
0.687127453973517,0.332813661312684
0.848948927363381,0.443374210270122
0.876412492478266,0.596759455977008
0.310057993978262,0.724834583234042
0.776018002303317,0.447233666433021
0.374424195149913,0.307333765085787
0.719245915999636,0.28133050724864
0.478680674917996,0.935188268078491
0.0899005501996726,0.545748732984066
0.667503544362262,0.415526038734242
0.388559884391725,0.769045688444749
0.863031727960333,0.267724218312651
0.217524082632735,0.370264067314565
0.482414434663951,0.883756082039326
0.935989005258307,0.405526845250279
0.93127241008915,0.263221339089796
0.729986964492127,0.571491763694212
0.809639282757416,0.274781961692497
0.157882609404624,0.830279835965484
0.511951296823099,0.529407003195956
0.936192973749712,0.746244717622176
0.685661868192255,0.82578193815425
0.507375224493444,0.154434390366077
0.736165553564206,0.925098417792469
0.419790963176638,0.821544721722603
0.168112858431414,0.373216899111867
0.839577712118626,0.806910924613476
0.954601069679484,0.593249942176044
0.931942977244034,0.157218580367044
0.492230682633817,0.697904085041955
0.391024699434638,0.97564913588576
0.565995931159705,0.109033287269995
0.397759384242818,0.937925832346082
0.406513691414148,0.913228691322729
0.251986088929698,0.53464847872965
0.508668110705912,0.132906877435744
0.143348802812397,0.525959632126614
0.529570492682979,0.341833987506106
0.79960406315513,0.812834380893037
0.902348540257663,0.800057378597558
0.467487414600328,0.527758571086451
0.0716000059619546,0.999239110853523
0.519638462457806,0.885449316818267
0.588915523141623,0.220829089405015
0.355734662152827,0.711899324087426
0.496307536028326,0.713024597382173
0.793876086361706,0.6218574908562
0.337742771953344,0.455066676484421
0.682422616519034,0.523558171000332
0.0301099293865263,0.605832648696378
0.572143486933783,0.695861721644178
0.550422359956428,0.386233868543059
0.429785506799817,0.146275840699673
0.334383182460442,0.555814277147874
0.123510357923806,0.993516840972006
0.58582202787511,0.0593100860714912
0.577617066213861,0.537887191399932
0.81231345096603,0.912514996016398
0.632837306708097,0.926728994585574
0.429796093842015,0.943505416857079
0.656601989176124,0.0125214045401663
0.400938787031919,0.742864009924233
0.284843496978283,0.336293359752744
0.423916515428573,0.8638835567981
0.179775233613327,0.495169708272442
0.0566120562143624,0.193688371684402
0.117646789643914,0.225483004236594
