# Simulated random data file for batch processing
# timestamp: 2022-04-10 14:27:47
# JAH
# ------------------------

"var_x","var_y"
0.213056221371517,0.387645725626498
0.417512859683484,0.630104414885864
0.475689702434465,0.735727097373456
0.104041686514392,0.612668478162959
0.752846661489457,0.0442400297615677
0.231818137690425,0.623168702702969
0.172231465112418,0.667173101101071
0.521550257690251,0.911248318385333
0.408021894283593,0.0649635689333081
0.75867882068269,0.172195079736412
0.450560097349808,0.688563962234184
0.0284461276605725,0.668158459477127
0.75772468931973,0.451007926370949
0.761662755394354,0.98421912221238
0.898910219781101,0.947690034285188
0.227709186263382,0.329945294884965
0.676496425177902,0.241638010833412
0.26229234226048,0.0463763999287039
0.0893265302293003,0.0466224174015224
0.639416265301406,0.109414082719013
0.34657451370731,0.636486471863464
0.522248380817473,0.645280354190618
0.561998288147151,0.0163844991475344
0.706578969722614,0.656038681976497
0.872257243143395,0.0742748691700399
0.910827510757372,0.798331590835005
0.987706386484206,0.418137216474861
0.569026010576636,0.066745191346854
0.943307406501845,0.999282599892467
0.753403224283829,0.348536642035469
0.872120613930747,0.341593984048814
0.543011415284127,0.159620915772393
0.253914812579751,0.55141173209995
0.576963187195361,0.506824604934081
0.0965921843890101,0.81281798821874
0.901378561509773,0.562604057835415
0.855353405233473,0.977520318701863
0.458654280984774,0.7540848699864
0.659797417698428,0.921006701653823
0.499759768368676,0.463792063528672
0.889816461596638,0.858833765378222
0.877646275097504,0.550931482575834
0.432655936107039,0.0895299690309912
0.980742635205388,0.682522958843037
