# Simulated random data file for batch processing
# timestamp: 2022-04-10 14:27:47
# JAH
# ------------------------

"var_x","var_y"
0.815921681234613,0.0529026188887656
0.125171561259776,0.666281464742497
0.332237832248211,0.893152980366722
0.315074159763753,0.470198596129194
0.422129725338891,0.304845144273713
0.347617817344144,0.233448464656249
0.776921476703137,0.997344817500561
0.90988752944395,0.127055743476376
0.351298223715276,0.709103244822472
0.884001513710245,0.331934191752225
0.329445659415796,0.920367077924311
0.104935428127646,0.0555868500377983
0.183839476900175,0.632815188262612
0.421244847821072,0.298588977660984
0.289697971194983,0.930743573000655
0.535024142125621,0.360609232215211
0.0936359139159322,0.846536912256852
0.197618275415152,0.878626272082329
0.53247316298075,0.13439313066192
0.579673969186842,0.979539957363158
0.826448532985523,0.830736770294607
0.380226307082921,0.817218727432191
0.106285048183054,0.5728376400657
0.681191724259406,0.620246157981455
0.31104697054252,0.502616903511807
0.423524950165302,0.968046064255759
0.484837680356577,0.985798391746357
0.27573110954836,0.988681387389079
0.757474979851395,0.637211106019095
0.94532369542867,0.494931527413428
0.6270258189179,0.558059480972588
0.377145404461771,0.688543474534526
0.0608026385307312,0.938906943192706
0.280666916863993,0.239113583462313
0.803484144853428,0.975367349339649
0.669111388968304,0.672181433765218
0.0325451667886227,0.765074563212693
0.956269695190713,0.901482870103791
0.859004688682035,0.743996805045754
0.462313539814204,0.685108985519037
0.407333992188796,0.594287250190973
0.316490021068603,0.512021901551634
0.0729287914000452,0.659430977189913
0.74810075131245,0.554780340287834
0.71223217761144,0.24972032266669
0.894475096371025,0.260877439053729
0.506538736866787,0.851542244432494
0.353962797904387,0.160227362532169
0.735367943532765,0.840178483398631
0.701146215433255,0.442876978078857
0.197686758358032,0.219698880333453
0.0455049101728946,0.0361994246486574
0.395866408478469,0.762299187015742
0.341112630208954,0.938257955480367
0.315182572463527,0.0769088102970272
0.146656963741407,0.874966114992276
0.235066364752129,0.805693146772683
0.31627260800451,0.0509955047164112
0.557325886795297,0.376956939464435
0.929280017968267,0.165676388656721
0.670367596205324,0.972037656465545
0.0748431221581995,0.761883925879374
0.0083728046156466,0.785018110182136
0.0694948951713741,0.313093406846747
0.536947030341253,0.469144893810153
0.699661220889539,0.933259310899302
0.559115796815604,0.670886911684647
0.72708320314996,0.346991812810302
0.668859888100997,0.725599536439404
0.578051340067759,0.251057947520167
0.064365221420303,0.828197311144322
0.784702681936324,0.450075428467244
0.230582282412797,0.907143550692126
0.407612489070743,0.833539968589321
0.670695320470259,0.262470379238948
0.774712863611057,0.550039963331074
0.256711262976751,0.12690281518735
0.527160168858245,0.571863499237224
0.575688552809879,0.335547266062349
