# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:58:57
# JAH
# ------------------------

"var_x","var_y"
0.655085123376921,NA
0.347365617984906,0.478295199107379
0.61739532998763,0.710956794209778
0.192067505326122,0.0394926010631025
0.015231893165037,0.318205553572625
0.722996327327564,0.226522503653541
0.307935661170632,0.000961180543527007
0.512900972971693,0.472676175646484
0.249631724786013,0.405914611415938
0.214063319843262,0.960852841148153
0.108513378771022,0.898282035253942
0.498134802095592,0.264905196381733
0.529831764055416,0.497933642473072
0.959502219455317,0.668641237774864
0.593820325797424,0.228605267824605
0.458095101872459,0.71389576420188
0.706773408688605,0.521887674927711
0.950994338141754,0.944882506737486
0.0972408205270767,0.649705378571525
0.168457851512358,0.639057376887649
0.971709513105452,0.615531111136079
0.730760715901852,0.661645418265834
0.551953545305878,NA
0.505151123506948,0.112838942091912
0.830906974384561,0.327013996196911
0.838137964950874,0.266660887748003
0.818252956494689,0.53623044770211
0.0871717541012913,0.625844646943733
0.0138425356708467,0.149409477831796
0.0855896105058491,0.222184363985434
0.130584452766925,0.640760310227051
0.000285536050796509,0.0605778121389449
0.213080413872376,0.657869052374735
0.584861176786944,0.988857341231778
0.418640845455229,0.525688055204228
0.976254901383072,0.887844620505348
0.214587435126305,0.825622416334227
0.341236130567268,0.00118269608356059
0.221928676590323,0.621929725864902
0.808973881648853,0.00690106651745737
0.178052593488246,0.439781469991431
0.609978610416874,0.0121748121455312
0.62320027127862,0.22239708644338
0.629591170698404,0.56395409302786
0.278163880342618,0.909186992095783
0.922704014694318,0.41125068324618
0.735897539881989,0.709492648486048
0.371036803349853,0.465156675083563
0.674170936224982,0.64375195465982
0.0422627800144255,0.135596557985991
0.724110285518691,0.327047465834767
0.0320992949418724,0.0493179971817881
NA,0.790116906166077
0.499831695808098,0.958683064673096
0.149106016149744,0.783576362300664
0.682823665905744,0.591281115310267
0.819703215966001,0.535317803034559
NA,0.657701393822208
0.00571889081038535,0.182295723818243
0.683123808121309,0.212164243217558
0.701449593994766,0.0455793307628483
0.783878861926496,0.414730783319101
0.0254443292506039,0.325289133004844
0.227831791387871,0.702188667608425
