# Simulated random data file for batch processing
# timestamp: 2022-04-06 13:58:57
# JAH
# ------------------------

"var_x","var_y"
0.827712569385767,0.0970304880756885
0.243948280112818,0.748148584505543
0.491704923799261,0.69760047388263
0.762070197146386,0.642276707571
0.954611280700192,0.873100553639233
0.807389567838982,0.939410894876346
0.756045528687537,0.0094764104578644
0.500951908063143,0.0737593539524823
0.432554547674954,0.952210351126269
NA,NA
0.492308228509501,0.154063398484141
0.345126821659505,0.524843947496265
0.974504084326327,0.797514576930553
0.715357890352607,0.864981514634565
0.937420545844361,0.865434981882572
0.47283681598492,0.256508105667308
0.840285382699221,0.444878689246252
0.529116267571226,0.913425500737503
0.721161445369944,0.450883340323344
