# Simulated random data file for batch processing
# timestamp: 2022-04-10 14:27:47
# JAH
# ------------------------

"var_x","var_y"
0.622577801113948,0.478112196316943
0.318810474360362,0.168499742634594
0.387189417611808,0.284020089078695
0.085216783452779,0.979034991702065
0.521279709413648,0.816989463288337
0.0797909288667142,0.0191027501132339
0.399530534632504,0.154357966966927
0.264731769450009,0.683410322293639
0.509261855157092,0.571866090176627
0.253624033182859,0.782203027745709
0.651490493211895,0.422676113434136
0.490783554501832,0.957121815998107
0.137604921357706,0.594399316934869
0.18302006018348,0.659728303086013
0.834811692591757,0.679756503086537
0.529576675035059,0.635525849880651
